sampleId,COMID,Lat,Long,pct_NP25km,reference,mEPTR_f,mEPTR_nf,mIR_f,mIR_nf,mMMI_rr_nf,mMMI_rr_f,mMMI_trad_nf,mMMI_trad_f,OoverE_trad0_nf,OoverE_trad0_f,OoverE_trad5_f,OoverE_trad5_nf,OoverE_rra_nf,OoverE_rra_f,OoverE_rrb_nf,OoverE_rrb_f,OoverE_rrb_armor_f,OoverE_rrb_crawl_f,OoverE__rrb_desication_f,OoverE__rrb_dispersal_f,OoverE__rrb_flystrength_f,OoverE__rrb_lifespan_f,OoverE__rrb_maxsize_f,OoverE__rrb_respire_f,OoverE__rrb_rheo_f,OoverE__rrb_swim_f,OoverE__rrb_drift_f,OoverE__rrb_emergence_f,OoverE__rrb_thermal_f,OoverE__rrb_voltinism_f,OoverE__rrb_armor,OoverE__rrb_crawl,OoverE__rrb_desication,OoverE__rrb_dispersal,OoverE__rrb_flystrength,OoverE__rrb_lifespan,OoverE__rrb_maxsize,OoverE__rrb_respire,OoverE__rrb_rheo,OoverE__rrb_swim,OoverE__rrb_drift,OoverE__rrb_emergence,OoverE__rrb_thermal,OoverE__rrb_voltinism,OoverE_dendrogram_group
113982,1399314,37.81394232,-109.5009019,81.74841708,N,0.943247917,0.889614126,0.980496612,0.977029784,0.934290101,0.945701414,0.960292014,0.963666468,0.683991569,0.683471326,0.709081349,0.708562203,0.893561812,0.894165813,0.854191461,0.856469166,0.60635936,0.876992336,0.269403571,0.83004148,1.003581672,0.819745637,0.830650403,1.069066343,0.846535007,1.009027541,1.258519393,0.582360997,1.009186753,0.979097824,0.605755511,0.877583793,0.268851833,0.828111982,0.999206767,0.818524543,0.808530331,1.068155194,0.845500386,1.011807495,1.258747786,0.581049786,1.007824331,0.979030709,NA
114492,23935945,42.26367268,-123.1626843,23.59344893,N,0.493475162,0.615098971,0.435035591,0.466626031,1.162042593,1.083646242,1.098758073,1.061476345,0.640840397,0.604200828,0.915510621,1.005090572,1.043626086,1.068792879,1.075178785,1.108713257,0.767541402,0.906152736,0.165580804,1.728756282,2.41335161,0.96396886,0.848480607,1.206787432,0.720011982,0.925515913,1.091153275,1.643113809,1.174990045,0.966580842,0.769380523,0.932644522,0.148922445,1.609143523,2.347791829,0.967069754,0.824519351,1.197189042,0.670692166,0.989578852,1.014766395,1.518544433,1.114029015,0.948231135,NA
114493,947100146,42.24296761,-123.0915989,28.07254579,N,0.431315675,0.564580963,0.366009101,0.398563577,1.029123431,0.864503138,0.981557994,0.844618612,0.532572358,0.508922223,0.674687785,0.890550555,0.999138927,1.0200735,1.005851331,1.033179362,0.743368689,0.835589367,0.164037863,1.482484682,2.081333511,0.753174332,0.868558109,1.204285775,0.479859455,0.8996621,1.375448388,1.403316358,1.073514446,1.099877989,0.744068146,0.856661215,0.14947553,1.389382817,2.022524282,0.753307735,0.847376753,1.197719401,0.452316484,0.953868168,1.296659302,1.310862508,1.025086059,1.082610239,NA
115217,8041805,39.72330356,-120.6326396,21.656771,Y,1.176398279,1.310894354,1.357696708,1.491278769,1.226719486,1.175237131,1.222340427,1.191082066,1.399275712,1.340490063,1.114820465,1.176093376,0.974747412,0.982280709,0.953490557,0.971020145,1.117544172,1.003929813,0.269635999,1.536342818,1.251433319,1.226399308,0.847771381,1.047100249,0.914373872,0.914717449,0.700796145,0.842408689,0.974834523,0.946994299,1.09862672,0.991613283,0.252842635,1.423562793,1.150584532,1.188530756,0.855162171,1.058710275,0.938847681,0.927457955,0.71089644,0.844167821,0.958538431,0.949326299,1
115218,8040307,39.72649595,-120.7247124,21.58545413,Y,1.052169459,1.104347365,1.020916566,1.104123934,0.996631912,0.936561248,1.018033427,0.972107202,1.193809967,1.112579447,1.200868308,1.260552147,0.968076703,0.925639309,0.964448419,0.863264829,0.740002774,1.038631238,0.281985859,0.871013015,0.638542224,0.979751602,0.94085133,1.066776885,1.323679419,1.132349414,0.869567971,0.395903946,0.875479679,0.931172252,0.820126531,1.069685613,0.42912072,1.438401047,1.194958148,1.172216504,0.930578535,1.035601371,1.253142621,1.027675197,0.829105819,0.415135348,0.964860997,0.921669415,2
115219,8039745,39.80426022,-120.8120025,28.7821345,Y,1.096985002,1.15133683,1.073645335,1.125609313,0.817265573,0.745443592,0.842180193,0.769563401,0.906488641,0.877899708,0.900115671,0.967052249,0.974635274,0.974324267,0.923165179,0.923092164,0.854121311,1.133158814,0.24517481,1.020117885,0.91305286,0.859718419,0.822903655,1.094505933,0.7819729,1.3017847,0.85877305,1.009123995,1.035437988,0.993443972,0.854017104,1.129936443,0.246577282,1.017591967,0.909924531,0.858728145,0.822983455,1.095512247,0.785175716,1.299638021,0.859816294,1.014507446,1.03594221,0.993961651,1
115222,8020610,40.15581695,-121.5933678,17.8925207,Y,1.0521331,1.128945867,0.931237988,0.944414115,1.115488264,1.01865324,1.118636462,1.000164932,0.81754571,0.812329484,0.872160659,0.846657205,1.0021323,0.998034282,0.944765803,0.935933001,0.985022603,1.081894567,0.230381233,1.036982297,1.358304166,1.085726276,0.909874788,0.959782561,0.256343188,1.101620682,0.904119917,1.036181383,1.109818433,1.047009918,0.990257952,1.074240342,0.23892707,1.049872207,1.369961016,1.08991647,0.970152208,0.960926763,0.259480262,1.089335804,0.9073098,1.059494239,1.118031677,1.048815429,1
115223,8020498,40.2082051,-121.4118342,11.70410719,Y,0.901872443,0.951895618,0.929513836,1.012454404,0.873775306,0.840576423,0.897878058,0.853736181,1.002734985,0.997055112,1.113324175,1.070547332,0.975346447,0.939439651,0.863113921,0.819216418,0.837667465,1.139675846,0.354928393,0.096440574,0.137512209,0.918082196,0.981008895,1.06308787,1.054593581,0.958880264,1.024142796,1.056430501,0.868325074,0.978254185,0.903755594,1.130968431,0.519504879,0.14716346,0.241489204,1.043206318,0.996677403,1.061144119,1.077028653,0.87459591,1.019628852,1.148731031,0.943813329,0.975887714,2
115224,2772712,40.39858257,-121.4391176,23.47502531,Y,0.986790997,0.963331995,0.921366164,0.925234961,1.143716944,1.124922291,1.153291645,1.156159511,0.914248139,0.926008792,0.980301359,1.015375131,1.035288586,1.012050366,1.170758462,1.065426067,1.100003919,0.965599348,0.399916003,1.803375071,1.420299637,1.056619806,0.848041324,1.072479319,1.226174125,1.206073834,0.951210517,1.014137743,1.023034613,0.828999677,1.151564651,0.961616659,0.513745919,2.376976051,2.067341558,1.14364921,0.805925808,1.069946976,1.237931857,1.142959406,0.947730683,1.06650503,1.076888412,0.827836247,2
115226,7930205,41.15412194,-120.2514581,73.15255617,Y,0.672366195,0.597185494,0.591064122,0.577537791,0.469377346,0.468808682,0.515894943,0.483556657,0.636429196,0.635189196,0.722673293,0.723272448,1.058991939,0.999783531,1.007148113,0.934440124,1.00948552,1.021562732,0.229415309,0.784327283,0.089176481,0.844174571,1.039964991,1.183121797,1.398138304,1.027200114,1.377809968,1.251719688,0.739833217,1.086231765,1.126752542,1.01449341,0.369659163,1.275067184,0.158592464,1.009107854,1.003382818,1.162695962,1.408227313,0.886609571,1.352978892,1.412858028,0.83626054,1.083387845,2
115227,7929123,41.29663216,-120.8553406,78.48181633,Y,1.258979993,1.079258768,1.375689746,1.270602716,0.881423352,0.950034294,0.936498,1.00531053,1.149608858,1.155539796,0.944360326,1.004916259,1.030445001,1.00355631,1.076702941,1.035954663,1.1583955,1.116985657,1.322526415,1.471343425,1.104965899,1.001630038,0.974722057,0.906677904,1.047339011,1.03631109,0.843102239,0.621203919,0.992101266,0.906060858,1.156964996,1.036206166,1.587854241,1.499465774,1.042239927,0.970094476,1.042293973,0.933657265,1.211127695,0.959253192,0.927227394,0.730622453,1.046498999,0.930334623,1
115228,7918017,41.98973199,-120.2331434,51.66657001,Y,0.878334418,0.897582299,0.874660569,0.8697057,0.79514022,0.836211268,0.782214607,0.810583067,0.798514443,0.823957363,0.875044078,0.883196675,0.883859794,0.897036784,0.762244956,0.771715499,0.780774951,0.845887908,0.288520185,0.627258176,0.117176775,0.973379399,0.986140068,1.015840965,0.656427643,1.135606811,0.828917111,0.436404806,1.138197857,0.973484334,0.739340388,0.803455441,0.25541959,0.495042566,0.085994998,0.871923341,1.029819618,1.053399432,0.730526774,1.164987264,0.891509252,0.459161118,1.101281778,0.989567825,1
115230,7930225,41.15558357,-120.2867992,72.92038081,Y,1.168832928,1.055864681,1.221378108,1.147553686,1.230798318,1.22788168,1.230777142,1.248757598,1.05962829,1.056601402,1.273996475,1.075474883,1.039192622,1.082540044,1.079250421,1.173141576,0.70007082,0.93654685,1.599222274,1.271123795,1.813136227,1.083555927,1.112123348,0.966732047,1.348618531,0.925948569,1.202537879,1.365790381,1.129269178,0.969306244,0.648235276,0.971587322,1.15558243,1.032373262,1.445932707,0.983597221,1.07190853,0.981287001,1.328996558,1.042956167,1.235658717,1.197390562,1.048657038,0.965343097,3
115232,7929215,41.2754446,-120.2622617,67.31235907,Y,1.049432457,0.938848674,0.96288489,0.962131172,1.170606163,1.154316259,1.149419183,1.170607695,0.899225534,0.896717628,0.778765665,0.889306279,1.003539699,0.996505824,1.02964047,1.015960151,1.035346816,0.972300347,1.874994738,0.975815095,0.705561974,1.197125751,1.012699716,0.942935103,0.71979667,0.667604903,1.082855674,0.837570157,1.15023332,1.048601855,1.029440311,0.9353586,1.979950619,0.942744224,0.659860929,1.164646001,1.048142562,0.961329281,0.778789813,0.650717739,1.133955354,0.904727447,1.164316921,1.060986774,1
115233,7930055,41.18530936,-120.1872756,73.12218741,Y,1.428969229,1.299823766,1.451515507,1.367727513,1.303916987,1.344121795,1.208400298,1.246116889,1.241341454,1.268333479,1.033506364,1.026404076,0.971450088,0.978784489,0.903449375,0.927797939,0.988916369,0.965775422,0.274789205,1.249005909,1.164070325,1.041013419,0.950616406,0.991822211,0.536368108,1.110677544,0.926990325,0.653252481,1.155825966,0.980047449,0.956766676,0.919073678,0.255880898,1.067883054,0.960688733,0.970169869,0.988021558,1.02492473,0.592077791,1.111858846,0.981472829,0.691744791,1.135918451,0.99180934,1
115238,8058075,39.6156125,-120.5149534,18.20121561,Y,1.174719544,1.170516867,1.104886286,1.114492865,1.049337552,1.069836703,1.0742518,1.062304043,1.116059164,1.082272636,1.119870558,1.333336547,0.901059269,0.86113943,0.755392444,0.727554743,1.081130004,0.986591469,0.276191726,0.071922297,0.097212286,0.827664492,0.973712543,1.011803479,0.740635491,1.169445911,0.825604976,0.373955646,0.764720915,0.985175161,1.194163179,1.006744055,0.416997845,0.115505923,0.174694227,0.981987489,0.916714014,0.987459633,0.713359792,1.055347487,0.794230461,0.397567619,0.843781465,0.976941029,2
115239,8933524,39.43257735,-120.2436224,26.15366487,Y,1.511813118,1.580834449,1.253095592,1.272691181,1.204260565,1.218660531,1.28523595,1.28709012,1.204276442,1.188718528,0.938638599,1.048695831,1.014370873,1.02154744,1.032969317,1.068227402,1.043768791,1.096497666,1.515749235,1.172877855,1.185684171,1.136718922,0.915963416,1.011597333,0.857895816,1.014311965,0.88528957,1.061203307,1.088282924,0.969342654,1.000285594,1.0427155,1.428486376,0.964178946,0.883521113,1.023854674,0.917284971,1.046718861,0.963447984,1.031392459,0.959359292,1.145785247,1.066017315,0.988522104,1
115244,14983378,38.82438079,-120.2123526,29.37076566,Y,1.183551083,1.196552041,0.920658117,0.981527114,1.263609813,1.195657585,1.22623717,1.170660486,1.069455817,1.036417256,1.091354955,1.115789866,0.938302048,0.958567889,0.85487588,0.898261857,0.811496326,1.075585024,0.320432955,1.130362965,0.880835025,1.010544769,0.965608276,0.895819603,1.105123687,1.077300569,0.868502375,0.399945947,1.060860115,0.973248357,0.761611154,1.031245595,0.265241159,0.846733553,0.603459242,0.888722077,0.957313593,0.927281778,1.215991578,1.129903091,0.930379087,0.411795102,1.010159822,0.988425487,1
115246,14981580,38.87110119,-120.7402293,36.53786778,Y,1.232256396,1.348342465,1.098867263,1.171177764,1.110881327,1.03189249,1.123950403,1.065876743,1.150107015,1.108569202,1.163797721,1.187936769,1.055051485,1.047560937,1.104028559,1.089116587,1.102436513,1.159977883,1.293509042,1.245321934,1.650812813,1.199931422,1.01257432,0.909481588,1.102349032,0.889594063,0.849563541,0.930265065,0.914182303,0.987632699,1.111575702,1.14679293,1.37118849,1.273097199,1.675229112,1.207279916,1.027088705,0.91110788,1.123773364,0.872399531,0.856124753,0.963452593,0.926356892,0.990932753,1
115248,2772588,40.45329691,-121.3727564,26.2943554,Y,0.77952441,0.743695374,0.662692187,0.653943661,0.85158816,0.845124015,0.899344484,0.893463537,0.692644801,0.703655456,0.973798333,0.964561668,0.918424909,0.901546389,0.804776881,0.780814813,1.152970336,0.761490134,0.423421187,0.119531276,0.184050181,1.046811909,1.04518232,1.033243643,0.733075304,0.865974577,1.085385886,0.756059438,0.641468032,1.08274316,1.193869554,0.75841044,0.525693921,0.149998146,0.248943819,1.110590099,1.04732233,1.0311745,0.740780095,0.830859836,1.086774089,0.790567151,0.668947332,1.082945021,2
115249,8027050,40.06558507,-120.3737005,73.28490733,Y,0.801662228,0.589100053,0.762362405,0.562164977,0.92518287,1.00056418,0.914487909,1.009326933,0.666353796,0.686125156,1.176204103,1.284998991,0.974837721,0.988186947,1.051697036,1.087748983,1.032762627,0.687863545,2.616779734,0.839391384,1.269252429,0.817784353,1.165255881,1.012371167,0.832813915,0.881360243,1.568755948,0.708905329,0.718115291,1.077073915,0.964863818,0.69245671,2.292793228,0.759341164,1.072513861,0.747186021,1.159547664,1.033364642,0.871844356,0.931329495,1.713326783,0.683625293,0.708178971,1.093386492,3
115250,8057997,39.6602404,-120.9124874,24.58515982,Y,0.993892269,1.075738129,1.045182891,1.054752183,1.377790868,1.365487799,1.420948514,1.415943546,0.969404027,0.961802477,1.080101905,1.061441048,1.031878522,1.033692069,1.090789174,1.095268862,0.987414298,1.126271848,2.660319482,0.972421438,0.874245785,0.819459851,1.026654934,0.867459138,0.751516409,1.061627886,0.948523201,0.964202326,1.18220474,1.091442735,0.98339186,1.123927381,2.63331132,0.957562972,0.858395324,0.813530969,1.026205484,0.868760958,0.754405387,1.06633973,0.951038191,0.964270405,1.177691981,1.092216479,1
115253,2765948,40.46865578,-121.5826478,21.42371451,Y,0.836505833,0.883213705,0.939988593,0.98972852,1.127460778,1.0714098,1.12997121,1.110621191,0.995469154,1.014543302,1.013194428,1.056989692,0.919062753,0.897097171,0.770991802,0.748091219,1.308780803,1.078250334,0.412555678,0.115660228,0.173034577,0.997066636,0.886211489,0.901960216,0.879489153,1.254552109,0.534392049,0.060294418,0.898998134,0.97203124,1.366860768,1.059314745,0.520045746,0.14779048,0.24052631,1.066242656,0.858691231,0.910200767,0.917885416,1.177208889,0.542231999,0.064814088,0.948552262,0.97351987,2
115254,8020764,40.10384789,-121.6267844,30.42555663,Y,1.289621416,1.267073129,1.335421158,1.291912205,0.993575949,0.972267612,1.07625716,1.062181516,1.512266832,1.494643906,1.247388913,1.202047517,1.040032997,1.037074572,1.071814863,1.066370233,1.120073426,1.045095563,1.000121009,1.433476113,1.359846758,1.183583472,0.929588529,0.947429221,1.087879387,1.020267507,0.991702677,0.847167559,1.00186987,0.961082174,1.124188732,1.04049329,1.027288429,1.447031366,1.368828168,1.186993468,0.93178722,0.947793223,1.09544592,1.01273003,0.993741403,0.859734337,1.00711496,0.962237541,1
115255,14992341,39.13770529,-120.4698747,17.8976789,Y,1.264945334,1.264262461,1.15964939,1.205217636,1.340975288,1.310027936,1.383594888,1.362150276,1.097811858,1.068681972,1.070597265,1.069887867,0.981060474,0.988118721,0.972781267,0.990191785,1.218903853,1.094757858,1.351331287,1.187946147,0.834389351,1.252338885,0.879177713,0.864338861,0.750345227,0.943765992,0.883902488,0.559157368,1.054035317,0.988294642,1.197722449,1.081701061,1.284980958,1.102697227,0.764002258,1.211403135,0.888004976,0.872393988,0.769002714,0.95858073,0.897289703,0.562225236,1.037219397,0.991713906,1
115256,14992103,39.1844913,-120.7147376,23.44310385,Y,1.300371256,1.515001403,1.165495522,1.18944269,1.318530091,1.212680452,1.164146107,1.088304382,0.945450624,0.910616728,0.978284134,0.953600785,1.112174671,1.09748189,1.206555686,1.171070851,1.03608035,1.008440048,2.08913579,1.687643285,1.533482351,1.045133331,1.064970698,0.923271206,0.703892875,0.873111104,1.047077498,1.108435354,1.19526,1.079058026,1.052740779,0.986665632,2.324087692,1.758897769,1.578833787,1.058308872,1.086272021,0.925858103,0.727747303,0.840687364,1.060120401,1.181029841,1.224960006,1.085570039,1
115258,17053262,38.50655972,-120.3403059,46.95372172,Y,1.364765349,1.301986553,1.308885193,1.307826879,1.312025068,1.307761329,1.318352743,1.311477146,1.298372886,1.305899534,1.269735696,1.276634226,0.954265193,0.9314496,0.940801597,0.90648414,0.96637751,1.03798055,0.93254709,0.704604258,0.657086646,0.909645176,0.971672254,1.073834227,0.947562902,1.161373717,0.84403782,0.675631491,0.86747293,0.940951394,0.993227711,0.99958709,1.127595387,0.760784079,0.691810609,0.928898004,1.010635146,1.079835598,1.009200739,1.086202706,0.867084865,0.757022794,0.907638077,0.951699547,1
115260,7954274,40.49360432,-121.4288825,27.35741175,Y,1.123642659,1.218669595,1.225206245,1.21595935,1.097389571,1.062119389,1.032776367,1.009293103,1.017586134,1.042247291,1.163027414,1.145237147,0.94404455,0.931983667,0.813002191,0.798089023,0.720215471,1.143270804,0.473888345,0.136947871,0.220923124,1.022308184,0.974260346,0.964296212,1.055982651,1.01531844,1.011310911,0.588850443,0.872984413,0.972689109,0.736045665,1.132674718,0.553963781,0.158191491,0.267159489,1.056854709,0.940583202,0.967394775,1.078532822,0.985028453,1.019282358,0.613429062,0.898716724,0.974173424,2
115261,7952774,40.54987165,-121.5143538,27.20280473,Y,1.059855692,1.086394764,1.030448523,1.006889183,1.140655082,1.132067922,1.040388429,1.041842763,0.93199885,0.959052852,1.043852786,0.994006971,0.913155445,0.891178394,0.750572685,0.729182879,1.072130776,1.141008903,0.364176578,0.102647742,0.149672942,1.041903684,0.886506701,0.860339502,0.261768244,1.279844581,0.674885537,0.463161108,0.870234422,1.040279586,1.123889897,1.131259615,0.473336972,0.133215128,0.209763922,1.126551975,0.854723526,0.858825885,0.265726189,1.206376601,0.673671063,0.492243282,0.918584095,1.039849436,2
115263,8026654,40.1192588,-120.4811577,70.61158792,Y,0.512994741,0.399521397,0.560234242,0.457552951,0.859669004,0.928766091,0.837052055,0.86680023,0.522975102,0.542998767,0.713711893,0.743899912,1.077052708,1.125269839,1.07377685,1.135020897,0.367115443,0.989387088,0.13788596,1.819979306,2.813871767,1.063202941,1.004344683,0.950780254,0.553820525,0.50379575,1.637944292,1.667754123,1.088318643,1.292091789,0.386394393,1.038582638,0.115357392,1.602866549,2.689147317,1.097879791,0.96041103,0.933552063,0.504345975,0.592698109,1.390798393,1.517349546,0.972811922,1.230680788,4
115266,8308598,39.3939754,-122.8542552,57.74988353,Y,1.092221342,1.024781404,1.291761109,1.245978564,1.073869104,1.074519208,1.061645968,1.06382021,1.351107376,1.377634578,1.079204621,1.11237216,0.955896433,0.923952134,0.98920213,0.935306533,0.985822787,0.847169188,1.07503998,0.598184713,0.810963979,0.819201281,1.016049916,0.906106564,1.36971133,0.957045321,1.086139417,0.834088056,0.762121334,1.026647591,1.024256507,0.804645569,1.388086189,0.668073897,0.877647813,0.846034822,1.021439427,0.911620232,1.486082954,0.869023231,1.125282023,0.971369289,0.812588949,1.042678911,1
115267,8308468,39.42649168,-122.8335869,59.31331913,Y,1.193676169,1.078302432,1.063209058,1.019826119,1.109360021,1.109458977,1.096408099,1.10197635,1.106139383,1.126826165,1.127825134,1.107979303,0.987629891,0.951489518,1.02205217,0.963979628,0.684939659,1.210247904,0.994519645,0.817683607,1.110615799,0.939528505,0.919449019,0.979866172,1.135262116,1.122267545,1.033428752,0.778108707,0.79500278,0.974794581,0.715225134,1.142170213,1.312696498,0.922413465,1.212897096,0.97483536,0.961851606,0.986078678,1.239727,1.007378008,1.070980864,0.919013472,0.852417716,0.991045266,1
115275,21610265,37.58099103,-119.6709685,31.54494825,Y,0.923717852,0.978952053,0.973909937,1.090546924,0.976227896,0.969092732,1.043218518,0.988773312,1.003649267,0.960796062,1.123835111,1.128522128,0.947598003,0.980382984,0.954825793,1.001349082,1.120419112,1.141890057,1.254898953,1.003823866,1.37573305,1.035738129,0.911531842,0.999121813,0.599697979,1.048540305,0.753445247,0.944123404,0.85750212,0.972421277,1.069371761,1.201975135,0.995828223,0.893957293,1.2489007,0.991228833,0.901746733,0.998961389,0.564716605,1.1665415,0.741741498,0.824940563,0.8072266,0.960424274,3
115279,14917927,36.55137174,-118.8764379,44.49192046,Y,0.970698519,1.187803754,1.050599457,1.177158948,1.108974075,1.048759418,1.115325392,1.052297939,1.117273199,1.124992703,1.158629358,1.155113267,0.975681985,0.978369009,1.038472505,1.048038642,1.265355688,0.925131009,1.847936699,1.168069864,1.263795298,1.194672015,0.91275799,0.926039493,1.04520221,0.795729678,0.721866151,0.815273164,0.9440222,0.846689527,1.245283696,0.932931636,1.772089935,1.147919318,1.222012968,1.169498197,0.907313078,0.931384122,1.060625125,0.809477881,0.743133555,0.805313915,0.94162436,0.850007284,3
115282,14971199,36.14361636,-118.5030182,30.39213509,Y,0.875793079,0.902141333,0.973887642,0.944446373,0.878620719,0.846262334,0.882872422,0.865777671,1.035813134,1.020074877,1.166713579,1.162092269,1.056427035,1.099724711,1.047260031,1.12509385,1.044416151,0.978088731,0.190341261,1.520017664,2.176587614,1.37821235,1.023149267,0.999518883,1.044351961,0.655094955,0.840217482,1.764628702,1.244492559,0.892196326,0.97840018,1.011160288,0.149218273,1.285645679,1.80992544,1.275288551,0.967116091,1.007764904,1.01572582,0.736605696,0.840089932,1.541402497,1.159514164,0.883782923,3
115283,14971713,35.94934821,-118.4078462,62.67581432,Y,1.321683276,1.339799457,1.456975602,1.438746372,1.339229507,1.322897828,1.273577653,1.271619925,1.536318564,1.541294485,1.172311755,1.168279364,0.937246885,0.990051682,0.918239629,1.040812505,1.153248953,1.001828579,1.531353972,1.280835813,1.303569876,1.350257093,0.967410621,0.840588824,0.820479692,0.629154914,0.419316547,1.205617304,1.051381769,1.016331113,1.035005957,1.014696599,1.018709824,0.919036608,0.890555025,1.163135233,0.925475948,0.869841023,0.841050734,0.724835389,0.439008085,1.048111319,0.952064543,1.013828523,3
115285,14946858,35.48146301,-118.6488061,88.6528557,Y,1.168450964,1.120816528,1.450007898,1.387347321,1.383008885,1.470871594,1.379472236,1.478853364,1.309907135,1.3120715,1.287889074,1.289837026,0.926213797,0.913868133,0.895824908,0.881357198,0.686389816,0.599685762,0.137225731,0.961172507,0.993918892,0.942273987,1.042766112,1.191696593,1.207105562,1.132319621,0.990567338,0.57351649,0.889698383,0.990663973,0.667449546,0.58640937,0.136860224,0.966390791,0.943398394,0.900810632,1.060500584,1.226887875,1.326394285,1.085734912,1.106749522,0.59960438,0.920788445,1.01356975,3
115292,17059032,38.48845315,-119.8908556,35.67977568,Y,1.1635553,1.134461423,1.062648739,1.025320927,1.107511972,1.087295541,1.051027967,1.021268621,0.959704188,0.921348548,1.09641529,1.062031985,0.963162075,0.935586926,0.823860845,0.796648893,0.834322871,1.137171189,0.376206112,0.101543952,0.14585982,0.793001757,1.016924338,0.960055135,1.122653182,1.135780248,0.8764371,0.777595303,0.841220236,1.034313259,0.888788728,1.141717987,0.518361036,0.147129305,0.23920876,0.885646932,0.971711491,0.95186669,1.117363372,1.06226294,0.864312196,0.817868929,0.897463701,1.030349764,2
115296,14918241,36.5192246,-118.7479033,19.5052526,Y,0.810122502,0.902841194,0.823179554,0.819256966,1.249217927,1.239605313,1.272112819,1.270710594,0.799497187,0.742496397,0.740194068,0.857573729,1.014152727,0.972177993,1.058071751,0.996195709,1.140517326,1.413571429,1.187596259,1.0306808,1.485553916,1.1649859,0.749615432,0.887707053,0.245688946,1.279250297,0.93881527,0.653227644,0.816594389,0.952935268,1.177561561,1.322755077,1.55784275,1.162980427,1.584706255,1.187000921,0.852902821,0.9007351,0.276563496,1.130890623,1.014345155,0.780488,0.886307815,0.977924507,1
115306,21609171,37.86126334,-119.5728499,3.384332915,Y,0.968384896,0.923317498,0.884768692,0.89267507,1.133412906,1.076003229,1.001838231,0.954922135,0.854490792,0.838132174,0.76682361,0.777617473,0.876791112,0.894069955,0.764246271,0.775427269,1.254124474,0.945911271,0.279381308,0.07698511,0.107096552,1.009224302,0.852893094,0.98491842,0.82008075,1.285006712,0.838086699,0.534317213,0.971787509,0.896168357,1.218474793,1.028077303,0.282062441,0.074240398,0.094360845,0.963481878,0.826046543,0.928923658,0.707877904,1.472555738,0.796826875,0.482671617,0.927449912,0.896397889,5
115307,17082155,37.87318741,-119.2579149,7.800635257,Y,0.898126696,0.830100643,0.806619338,0.700887288,0.903523847,0.869730914,0.928322091,0.88261132,0.756463167,0.763640761,1.111999847,1.093362368,0.940288052,0.909858785,0.883294192,0.826428943,0.731616973,1.164573842,0.370013257,1.027849544,0.146290776,0.619105736,0.847777249,1.044062831,0.32179703,1.351379128,1.08796516,1.124611152,0.844204625,0.888757899,0.784289946,1.139711399,0.510164261,1.448867629,0.232937048,0.689808398,0.820369586,1.049775525,0.335180163,1.230178389,1.100876952,1.230301443,0.905715193,0.887942752,2
115309,17113015,37.51253897,-119.1723127,6.970826729,Y,0.963358877,1.010440594,1.113401775,1.115923709,0.875526048,0.845171947,0.899834384,0.866796989,0.91896912,0.890031345,0.930955508,1.065930099,0.949437005,0.935739226,0.897227627,0.888385303,0.695441005,1.15558457,0.217343482,0.994795734,1.346321816,0.991708119,0.719473507,0.825390916,0.284601407,1.182440669,0.952729657,0.853835127,1.243454061,0.974274167,0.698238022,1.094469915,0.236072099,0.991369811,1.311747983,0.979533766,0.75028997,0.848459299,0.316648475,1.114411092,1.006562726,0.947329215,1.279482088,0.986572323,1
115310,20272655,37.74067103,-119.045867,30.61052574,Y,1.250686486,1.167797966,1.452783857,1.478940794,0.791033297,0.789758861,0.845734901,0.832520012,1.012075589,1.005839279,1.018973672,0.960388019,1.047636323,1.017442248,1.196079833,1.087163858,1.005010843,1.17121028,3.362407146,0.106113348,0.156136329,0.584035116,1.026582439,0.773647015,1.257323892,1.094873835,1.191477071,1.511369388,0.927146449,1.052960864,1.06195004,1.148360207,4.544616263,0.143542061,0.233027723,0.63774165,0.997367052,0.777259066,1.303973847,1.013340876,1.200550569,1.640775873,0.988951021,1.053661419,2
115311,20272509,37.71292896,-119.0438141,27.54028775,Y,1.476200095,1.432273151,1.242843085,1.229398004,1.235657213,1.247118545,1.080360307,1.080455143,1.202321711,1.201414187,1.124365131,1.161855757,0.994025656,0.96630708,0.866910854,0.830835877,1.234699471,1.094503994,0.369020629,0.10997819,0.168736221,0.902580978,1.029257403,0.840719262,1.034167616,1.069285192,0.811001123,1.041439404,0.902716557,1.023596239,1.300290602,1.080275624,0.507109789,0.148556364,0.24666533,0.975886737,1.038898837,0.840973008,1.063913651,1.002151953,0.818257727,1.128098584,0.959570285,1.026103468,2
115312,20274287,37.55146377,-118.872756,31.83417389,Y,0.721476695,0.833860894,0.70118175,0.735787374,0.746359986,0.651332235,0.783993161,0.706671687,0.865716988,0.866402244,1.146064103,1.143679021,0.962214665,0.954401233,0.932962183,0.910048237,0.715501918,1.278514752,0.556597087,1.834904636,0.24107725,1.093442267,0.870021702,0.898368171,0.390288561,1.181684411,1.064208745,0.776957192,0.968991804,0.870116823,0.734748907,1.264660551,0.596031989,2.041269733,0.292062128,1.136264113,0.82858103,0.901958022,0.397248459,1.143808173,1.075558672,0.796915187,0.983653598,0.868709994,2
